State,State Code,Year,Month,Age Groups Code,Deaths,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,Jun,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,Jun,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,Nov,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,Oct,G,10,,,,,,,,,,,,,,,,,,
Maine,23,2013,Jul,I,10,,,,,,,,,,,,,,,,,,
Maryland,24,2013,Aug,F,10,,,,,,,,,,,,,,,,,,
Maryland,24,2013,Jan,F,10,,,,,,,,,,,,,,,,,,
Maryland,24,2013,Oct,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Apr,F,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Nov,F,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Sep,G,10,,,,,,,,,,,,,,,,,,
Michigan,26,2013,Dec,E,10,,,,,,,,,,,,,,,,,,
Michigan,26,2013,Feb,E,10,,,,,,,,,,,,,,,,,,
Michigan,26,2013,Jun,F,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2013,Mar,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Jan,E,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Jul,G,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Jun,G,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Mar,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,May,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Nov,F,10,,,,,,,,,,,,,,,,,,
Montana,30,2013,Dec,I,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Jan,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Jul,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Mar,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,May,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Oct,H,10,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Oct,I,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2013,Feb,F,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2013,Apr,H,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2013,Feb,H,10,,,,,,,,,,,,,,,,,,
New York,36,2013,May,E,10,,,,,,,,,,,,,,,,,,
North Carolina,37,2013,Jan,E,10,,,,,,,,,,,,,,,,,,
North Carolina,37,2013,Jul,F,10,,,,,,,,,,,,,,,,,,
North Carolina,37,2013,Sep,F,10,,,,,,,,,,,,,,,,,,
North Dakota,38,2013,Feb,I,10,,,,,,,,,,,,,,,,,,
Ohio,39,2013,Aug,F,10,,,,,,,,,,,,,,,,,,
Ohio,39,2013,Jun,F,10,,,,,,,,,,,,,,,,,,
Ohio,39,2013,May,E,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2013,May,F,10,,,,,,,,,,,,,,,,,,
Oregon,41,2013,May,H,10,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2013,Mar,E,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2013,Jan,H,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2013,Oct,I,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2013,Apr,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2013,Mar,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2013,Sep,H,10,,,,,,,,,,,,,,,,,,
South Dakota,46,2013,Dec,I,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2013,Aug,F,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2013,Sep,F,10,,,,,,,,,,,,,,,,,,
Texas,48,2013,Aug,E,10,,,,,,,,,,,,,,,,,,
Utah,49,2013,Jul,I,10,,,,,,,,,,,,,,,,,,
Utah,49,2013,May,I,10,,,,,,,,,,,,,,,,,,
Virginia,51,2013,Aug,G,10,,,,,,,,,,,,,,,,,,
Virginia,51,2013,Feb,E,10,,,,,,,,,,,,,,,,,,
Washington,53,2013,Dec,F,10,,,,,,,,,,,,,,,,,,
Washington,53,2013,Feb,G,10,,,,,,,,,,,,,,,,,,
Washington,53,2013,Oct,H,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2013,Apr,G,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2013,Apr,G,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2013,Oct,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2014,Aug,G,10,,,,,,,,,,,,,,,,,,
Arizona,4,2014,Jan,D,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2014,Jan,E,10,,,,,,,,,,,,,,,,,,
Colorado,8,2014,Apr,H,10,,,,,,,,,,,,,,,,,,
Colorado,8,2014,Oct,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,Apr,G,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,Dec,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,Feb,G,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,Mar,G,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,May,H,10,,,,,,,,,,,,,,,,,,
Delaware,10,2014,Apr,I,10,,,,,,,,,,,,,,,,,,
Delaware,10,2014,Jun,I,10,,,,,,,,,,,,,,,,,,
Florida,12,2014,Oct,E,10,,,,,,,,,,,,,,,,,,
Georgia,13,2014,May,F,10,,,,,,,,,,,,,,,,,,
Idaho,16,2014,Jul,I,10,,,,,,,,,,,,,,,,,,
Idaho,16,2014,Nov,I,10,,,,,,,,,,,,,,,,,,
Illinois,17,2014,Mar,E,10,,,,,,,,,,,,,,,,,,
Iowa,19,2014,Mar,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2014,Jun,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2014,Mar,G,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2014,Aug,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2014,Jun,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2014,Oct,H,10,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Aug,H,10,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Feb,E,10,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Jan,E,10,,,,,,,,,,,,,,,,,,
Maryland,24,2014,May,F,10,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Nov,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2014,Dec,F,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2014,Feb,G,10,,,,,,,,,,,,,,,,,,
Michigan,26,2014,Dec,E,10,,,,,,,,,,,,,,,,,,
Michigan,26,2014,Dec,F,10,,,,,,,,,,,,,,,,,,
Michigan,26,2014,Jul,F,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2014,Jan,E,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2014,Jan,F,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2014,Nov,H,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2014,Apr,F,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2014,Dec,G,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2014,Jul,F,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2014,Jul,H,10,,,,,,,,,,,,,,,,,,
Missouri,29,2014,Apr,G,10,,,,,,,,,,,,,,,,,,
Missouri,29,2014,Aug,G,10,,,,,,,,,,,,,,,,,,
Missouri,29,2014,Feb,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2014,May,G,10,,,,,,,,,,,,,,,,,,
Montana,30,2014,Feb,I,10,,,,,,,,,,,,,,,,,,
Nebraska,31,2014,Jul,I,10,,,,,,,,,,,,,,,,,,
Nebraska,31,2014,Mar,H,10,,,,,,,,,,,,,,,,,,
Nebraska,31,2014,Sep,I,10,,,,,,,,,,,,,,,,,,
Nevada,32,2014,Dec,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2014,Jul,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2014,Oct,F,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2014,Feb,I,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2014,May,I,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2014,Apr,F,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2014,Jan,F,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2014,Sep,G,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2014,Jan,G,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2014,May,I,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2014,Sep,I,10,,,,,,,,,,,,,,,,,,
New York,36,2014,Feb,D,10,,,,,,,,,,,,,,,,,,
New York,36,2014,Jul,E,10,,,,,,,,,,,,,,,,,,
North Dakota,38,2014,Jan,I,10,,,,,,,,,,,,,,,,,,
Ohio,39,2014,Dec,E,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2014,Apr,F,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2014,Jun,H,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2014,Nov,G,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2014,Oct,G,10,,,,,,,,,,,,,,,,,,
Oregon,41,2014,Feb,G,10,,,,,,,,,,,,,,,,,,
Oregon,41,2014,Nov,H,10,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2014,Apr,E,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2014,Mar,I,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2014,Apr,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2014,Nov,F,10,,,,,,,,,,,,,,,,,,
South Dakota,46,2014,Feb,I,10,,,,,,,,,,,,,,,,,,
South Dakota,46,2014,Mar,I,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2014,Aug,F,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2014,Dec,E,10,,,,,,,,,,,,,,,,,,
Texas,48,2014,Jul,E,10,,,,,,,,,,,,,,,,,,
Texas,48,2014,Oct,E,10,,,,,,,,,,,,,,,,,,
Texas,48,2014,Sep,E,10,,,,,,,,,,,,,,,,,,
Utah,49,2014,Jan,H,10,,,,,,,,,,,,,,,,,,
Utah,49,2014,May,H,10,,,,,,,,,,,,,,,,,,
Virginia,51,2014,Aug,F,10,,,,,,,,,,,,,,,,,,
Virginia,51,2014,Jul,F,10,,,,,,,,,,,,,,,,,,
Virginia,51,2014,Mar,F,10,,,,,,,,,,,,,,,,,,
Virginia,51,2014,Oct,G,10,,,,,,,,,,,,,,,,,,
Washington,53,2014,Apr,H,10,,,,,,,,,,,,,,,,,,
Washington,53,2014,Dec,F,10,,,,,,,,,,,,,,,,,,
Washington,53,2014,Mar,G,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2014,Dec,G,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2014,Feb,H,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2014,Jan,F,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2014,Sep,H,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2014,Jan,G,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2014,Mar,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Aug,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Mar,F,10,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Nov,F,10,,,,,,,,,,,,,,,,,,
Arizona,4,2015,Jun,H,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Aug,G,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Dec,G,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Jul,H,10,,,,,,,,,,,,,,,,,,
California,6,2015,Jul,E,10,,,,,,,,,,,,,,,,,,
California,6,2015,Nov,E,10,,,,,,,,,,,,,,,,,,
Colorado,8,2015,May,G,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2015,Aug,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2015,Jul,H,10,,,,,,,,,,,,,,,,,,
Delaware,10,2015,Jan,G,10,,,,,,,,,,,,,,,,,,
Florida,12,2015,Dec,E,10,,,,,,,,,,,,,,,,,,
Florida,12,2015,Jan,E,10,,,,,,,,,,,,,,,,,,
Florida,12,2015,Mar,E,10,,,,,,,,,,,,,,,,,,
Georgia,13,2015,Aug,F,10,,,,,,,,,,,,,,,,,,
Georgia,13,2015,Oct,F,10,,,,,,,,,,,,,,,,,,
Hawaii,15,2015,Feb,H,10,,,,,,,,,,,,,,,,,,
Hawaii,15,2015,Mar,H,10,,,,,,,,,,,,,,,,,,
Illinois,17,2015,Jul,F,10,,,,,,,,,,,,,,,,,,
Iowa,19,2015,Apr,H,10,,,,,,,,,,,,,,,,,,
Iowa,19,2015,Jul,H,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2015,Jul,F,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2015,Jun,G,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2015,Mar,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2015,Dec,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2015,Mar,G,10,,,,,,,,,,,,,,,,,,
Maine,23,2015,Sep,I,10,,,,,,,,,,,,,,,,,,
Maryland,24,2015,Jul,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2015,Aug,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2015,Oct,G,10,,,,,,,,,,,,,,,,,,
Michigan,26,2015,Apr,E,10,,,,,,,,,,,,,,,,,,
Michigan,26,2015,Jun,F,10,,,,,,,,,,,,,,,,,,
Michigan,26,2015,Mar,E,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2015,Jun,H,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2015,Nov,G,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2015,Feb,F,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2015,Jul,H,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2015,Mar,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2015,Jun,G,10,,,,,,,,,,,,,,,,,,
Montana,30,2015,May,I,10,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Jul,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Jun,H,10,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Mar,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2015,May,H,10,,,,,,,,,,,,,,,,,,
Nevada,32,2015,May,I,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2015,Jun,I,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2015,Oct,I,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2015,Feb,E,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2015,Nov,G,10,,,,,,,,,,,,,,,,,,
New York,36,2015,Dec,E,10,,,,,,,,,,,,,,,,,,
North Dakota,38,2015,Feb,I,10,,,,,,,,,,,,,,,,,,
Ohio,39,2015,Dec,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2015,Feb,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2015,Jan,E,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,Feb,F,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,Jul,I,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,May,G,10,,,,,,,,,,,,,,,,,,
Oregon,41,2015,Apr,I,10,,,,,,,,,,,,,,,,,,
Oregon,41,2015,Feb,G,10,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,Feb,E,10,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,Jul,F,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,Jul,I,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,Oct,I,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,Aug,H,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,Feb,F,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,Jul,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,May,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,Nov,G,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2015,Dec,E,10,,,,,,,,,,,,,,,,,,
Texas,48,2015,Jan,C,10,,,,,,,,,,,,,,,,,,
Texas,48,2015,Jan,D,10,,,,,,,,,,,,,,,,,,
Utah,49,2015,Aug,I,10,,,,,,,,,,,,,,,,,,
Utah,49,2015,Sep,H,10,,,,,,,,,,,,,,,,,,
Virginia,51,2015,Apr,F,10,,,,,,,,,,,,,,,,,,
Washington,53,2015,Jul,H,10,,,,,,,,,,,,,,,,,,
Washington,53,2015,Jun,G,10,,,,,,,,,,,,,,,,,,
Washington,53,2015,Nov,G,10,,,,,,,,,,,,,,,,,,
Washington,53,2015,Nov,H,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2015,Aug,G,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2015,Feb,H,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2015,Mar,G,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2015,Nov,H,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2015,Oct,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Apr,F,10,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Apr,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Aug,G,10,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Nov,F,10,,,,,,,,,,,,,,,,,,
Arizona,4,2016,Apr,G,10,,,,,,,,,,,,,,,,,,
Arizona,4,2016,Aug,H,10,,,,,,,,,,,,,,,,,,
Arizona,4,2016,Feb,E,10,,,,,,,,,,,,,,,,,,
Arizona,4,2016,Oct,G,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2016,Dec,G,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2016,Oct,G,10,,,,,,,,,,,,,,,,,,
California,6,2016,Apr,D,10,,,,,,,,,,,,,,,,,,
California,6,2016,May,D,10,,,,,,,,,,,,,,,,,,
Colorado,8,2016,Apr,G,10,,,,,,,,,,,,,,,,,,
Colorado,8,2016,Jun,H,10,,,,,,,,,,,,,,,,,,
Florida,12,2016,Aug,F,10,,,,,,,,,,,,,,,,,,
Florida,12,2016,Oct,E,10,,,,,,,,,,,,,,,,,,
Georgia,13,2016,Apr,E,10,,,,,,,,,,,,,,,,,,
Hawaii,15,2016,Aug,H,10,,,,,,,,,,,,,,,,,,
Hawaii,15,2016,Mar,H,10,,,,,,,,,,,,,,,,,,
Indiana,18,2016,Dec,F,10,,,,,,,,,,,,,,,,,,
Indiana,18,2016,Jun,G,10,,,,,,,,,,,,,,,,,,
Indiana,18,2016,May,G,10,,,,,,,,,,,,,,,,,,
Iowa,19,2016,Apr,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2016,Apr,G,10,,,,,,,,,,,,,,,,,,
Kansas,20,2016,Jul,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2016,May,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2016,Sep,H,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2016,Jul,F,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2016,May,G,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2016,Sep,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Dec,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Jan,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Jul,H,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,May,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,May,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Sep,G,10,,,,,,,,,,,,,,,,,,
Maine,23,2016,Feb,I,10,,,,,,,,,,,,,,,,,,
Maine,23,2016,Mar,I,10,,,,,,,,,,,,,,,,,,
Maine,23,2016,May,H,10,,,,,,,,,,,,,,,,,,
Maryland,24,2016,Mar,F,10,,,,,,,,,,,,,,,,,,
Maryland,24,2016,Sep,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2016,Nov,F,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2016,Nov,G,10,,,,,,,,,,,,,,,,,,
Michigan,26,2016,Feb,E,10,,,,,,,,,,,,,,,,,,
Michigan,26,2016,Feb,F,10,,,,,,,,,,,,,,,,,,
Michigan,26,2016,Nov,F,10,,,,,,,,,,,,,,,,,,
Minnesota,27,2016,Aug,H,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2016,Dec,F,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2016,Jul,G,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2016,Jul,H,10,,,,,,,,,,,,,,,,,,
Missouri,29,2016,Jul,G,10,,,,,,,,,,,,,,,,,,
Missouri,29,2016,Nov,G,10,,,,,,,,,,,,,,,,,,
Nebraska,31,2016,Jul,I,10,,,,,,,,,,,,,,,,,,
Nevada,32,2016,Apr,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2016,Aug,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2016,Feb,G,10,,,,,,,,,,,,,,,,,,
Nevada,32,2016,Oct,I,10,,,,,,,,,,,,,,,,,,
Nevada,32,2016,Sep,I,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2016,Mar,I,10,,,,,,,,,,,,,,,,,,
New Hampshire,33,2016,May,I,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2016,Aug,G,10,,,,,,,,,,,,,,,,,,
New Mexico,35,2016,May,I,10,,,,,,,,,,,,,,,,,,
New York,36,2016,Oct,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2016,Apr,D,10,,,,,,,,,,,,,,,,,,
Ohio,39,2016,Aug,F,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2016,Dec,F,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2016,Dec,G,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2016,Jun,H,10,,,,,,,,,,,,,,,,,,
Oklahoma,40,2016,May,H,10,,,,,,,,,,,,,,,,,,
Oregon,41,2016,Apr,H,10,,,,,,,,,,,,,,,,,,
Oregon,41,2016,Feb,H,10,,,,,,,,,,,,,,,,,,
Rhode Island,44,2016,Jan,I,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2016,Feb,F,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2016,Jul,G,10,,,,,,,,,,,,,,,,,,
South Carolina,45,2016,Mar,F,10,,,,,,,,,,,,,,,,,,
South Dakota,46,2016,Nov,I,10,,,,,,,,,,,,,,,,,,
South Dakota,46,2016,Oct,I,10,,,,,,,,,,,,,,,,,,
Tennessee,47,2016,Dec,F,10,,,,,,,,,,,,,,,,,,
Texas,48,2016,Dec,E,10,,,,,,,,,,,,,,,,,,
Texas,48,2016,Feb,D,10,,,,,,,,,,,,,,,,,,
Texas,48,2016,Jan,E,10,,,,,,,,,,,,,,,,,,
Utah,49,2016,Jun,I,10,,,,,,,,,,,,,,,,,,
Virginia,51,2016,Sep,G,10,,,,,,,,,,,,,,,,,,
West Virginia,54,2016,Jan,H,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2016,Jul,G,10,,,,,,,,,,,,,,,,,,
Wisconsin,55,2016,Jul,H,10,,,,,,,,,,,,,,,,,,
Alabama,1,2017,Dec,E,10,,,,,,,,,,,,,,,,,,
Alabama,1,2017,Sep,F,10,,,,,,,,,,,,,,,,,,
Arizona,4,2017,Sep,H,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2017,Jul,I,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2017,May,H,10,,,,,,,,,,,,,,,,,,
Arkansas,5,2017,Nov,G,10,,,,,,,,,,,,,,,,,,
California,6,2017,Aug,E,10,,,,,,,,,,,,,,,,,,
California,6,2017,Jun,E,10,,,,,,,,,,,,,,,,,,
California,6,2017,Nov,E,10,,,,,,,,,,,,,,,,,,
California,6,2017,Oct,E,10,,,,,,,,,,,,,,,,,,
Colorado,8,2017,Dec,F,10,,,,,,,,,,,,,,,,,,
Colorado,8,2017,Oct,F,10,,,,,,,,,,,,,,,,,,
Colorado,8,2017,Oct,I,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Apr,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Dec,G,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Dec,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Feb,F,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Jul,H,10,,,,,,,,,,,,,,,,,,
Connecticut,9,2017,Oct,G,10,,,,,,,,,,,,,,,,,,
Delaware,10,2017,Jan,H,10,,,,,,,,,,,,,,,,,,
Florida,12,2017,Jun,E,10,,,,,,,,,,,,,,,,,,
Georgia,13,2017,Dec,E,10,,,,,,,,,,,,,,,,,,
Georgia,13,2017,Feb,F,10,,,,,,,,,,,,,,,,,,
Georgia,13,2017,Jul,E,10,,,,,,,,,,,,,,,,,,
Hawaii,15,2017,Nov,H,10,,,,,,,,,,,,,,,,,,
Indiana,18,2017,Dec,E,10,,,,,,,,,,,,,,,,,,
Indiana,18,2017,Jan,F,10,,,,,,,,,,,,,,,,,,
Indiana,18,2017,Jul,G,10,,,,,,,,,,,,,,,,,,
Iowa,19,2017,May,H,10,,,,,,,,,,,,,,,,,,
Iowa,19,2017,Sep,H,10,,,,,,,,,,,,,,,,,,
Kansas,20,2017,Dec,G,10,,,,,,,,,,,,,,,,,,
Kentucky,21,2017,Jun,G,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2017,Apr,F,10,,,,,,,,,,,,,,,,,,
Louisiana,22,2017,Nov,G,10,,,,,,,,,,,,,,,,,,
Maine,23,2017,Oct,I,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2017,Jun,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2017,Nov,G,10,,,,,,,,,,,,,,,,,,
Massachusetts,25,2017,Oct,G,10,,,,,,,,,,,,,,,,,,
Michigan,26,2017,Dec,E,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2017,Aug,H,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2017,Aug,I,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2017,Jul,G,10,,,,,,,,,,,,,,,,,,
Mississippi,28,2017,Oct,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2017,Jun,F,10,,,,,,,,,,,,,,,,,,
Missouri,29,2017,Mar,F,10,,,,,,,,,,,,,,,,,,
Montana,30,2017,Dec,I,10,,,,,,,,,,,,,,,,,,
Nebraska,31,2017,Dec,H,10,,,,,,,,,,,,,,,,,,
Nevada,32,2017,Jul,F,10,,,,,,,,,,,,,,,,,,
Nevada,32,2017,Mar,G,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2017,Feb,F,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2017,Jan,F,10,,,,,,,,,,,,,,,,,,
New Jersey,34,2017,Jun,F,10,,,,,,,,,,,,,,,,,,
New York,36,2017,Aug,E,10,,,,,,,,,,,,,,,,,,
New York,36,2017,Jul,E,10,,,,,,,,,,,,,,,,,,
New York,36,2017,Mar,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2017,Apr,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2017,Mar,E,10,,,,,,,,,,,,,,,,,,
Ohio,39,2017,Nov,F,10,,,,,,,,,,,,,,,,,,
